
200,0,0,88392,2932,1866,2895,4243,3140,1596,2217
ERROR: Packet too long È
200,0,0,1258268,157638,47196,40616,44492,26043,25783,40575
ERROR: Packet too long È
200,0,0,1210886,434146,209800,176055,304765,242372,176470,86607
ERROR: Packet too long È
200,0,0,838316,677743,75634,17511,33506,51461,91184,72625
ERROR: Packet too long È
200,0,0,895947,143580,22136,22565,15915,2748,22875,20338
ERROR: Packet too long È
200,0,0,1337453,1395675,125812,48065,35594,40300,96152,61704
ERROR: Packet too long È
200,0,0,725431,125298,18241,12224,10306,6832,21915,20895
ERROR: Packet too long È
200,0,0,917538,304414,5714,20391,19081,38448,31474,15684
ERROR: Packet too long È
200,0,0,256439,51854,15958,5083,12640,13229,10966,13744
ERROR: Packet too long È
200,0,0,662270,254788,119273,127423,88724,142570,89481,93177
ERROR: Packet too long È
200,0,0,318398,242133,34986,10379,2261,7914,10488,9097
ERROR: Packet too long È
200,0,0,397170,10047,3774,7961,3620,4024,7074,3292
ERROR: Packet too long È
200,0,0,452617,219054,162011,56484,44064,20042,27241,39427
ERROR: Packet too long È
200,0,0,625950,29536,20122,15186,7089,12017,25739,14644
ERROR: Packet too long È
200,0,0,1462595,512578,101178,95604,134565,123401,73267,38491
ERROR: Packet too long È
200,0,0,1168894,131069,48400,14444,49398,79711,26434,22999
ERROR: Packet too long È
200,0,0,701987,90090,4355,4284,2091,11378,9562,6043
ERROR: Packet too long È
200,0,0,651092,358539,21112,8345,15470,25779,12041,7057
ERROR: Packet too long È
200,0,0,1419878,442954,57538,21262,10371,24997,27277,36542
ERROR: Packet too long È
200,0,0,905039,122203,29590,15828,16135,7507,18263,15575
ERROR: Packet too long È
200,0,0,1415339,162316,39812,21389,56167,30239,27355,22217
ERROR: Packet too long È
200,0,0,1920530,245585,50226,45472,63492,36199,56005,50037
ERROR: Packet too long È
200,0,0,1168370,276932,179239,97762,54160,36290,66163,70219
ERROR: Packet too long È
200,0,0,318259,65023,21705,35608,64856,40001,74881,38142
ERROR: Packet too long È
200,0,0,328928,247365,84453,105693,84625,97394,71321,52666
ERROR: Packet too long È
200,0,0,863591,49372,15844,3299,8763,9335,15760,17277
ERROR: Packet too long È
200,0,0,431200,516855,190082,31965,64170,28617,88865,94460
ERROR: Packet too long È
200,0,0,460401,42183,20937,9527,5466,9180,15976,13770
ERROR: Packet too long È
200,0,0,351001,243438,17208,8873,11564,27422,46146,39069
ERROR: Packet too long È
200,0,0,1087441,161113,44068,9536,23945,15577,22045,15303
ERROR: Packet too long È
200,0,0,1282563,634581,144461,63674,208115,180637,225598,166361
ERROR: Packet too long È
200,0,0,1868425,1406884,143187,55560,109732,258267,270542,214351
ERROR: Packet too long È
200,0,0,863446,603929,156382,62728,220796,99536,97689,83997
ERROR: Packet too long È
200,0,0,2990906,2027504,321144,479019,194670,591997,276870,154148
ERROR: Packet too long È
200,0,0,1644240,775795,257170,141551,127484,78831,114398,63698
ERROR: Packet too long È
200,0,0,552966,92114,54238,16128,40390,16305,14164,9730
ERROR: Packet too long È
200,0,0,2143077,332977,56691,16317,32600,50855,98805,20178
ERROR: Packet too long È
200,0,0,574641,175793,15561,35647,21118,6307,29931,17034
ERROR: Packet too long È
200,0,0,313624,26684,12209,23559,99720,43571,32096,35799
ERROR: Packet too long È
200,0,0,186900,118598,104357,7511,24264,15825,18974,10794
ERROR: Packet too long È
200,0,0,320338,74578,6267,11306,8540,3389,9332,7673
ERROR: Packet too long È
200,0,0,169179,29437,10553,17893,8035,5339,8942,8328
ERROR: Packet too long È
200,0,0,482263,73336,17790,38494,9280,7665,11988,7141
ERROR: Packet too long È
200,0,0,446353,105136,23362,18634,118176,38682,28718,9621
ERROR: Packet too long È
200,0,0,305204,34166,592,5113,9027,3264,4194,2894
ERROR: Packet too long È
200,0,0,285543,31570,17768,14910,30053,13136,10484,18866
ERROR: Packet too long È
200,0,0,158740,36938,3340,13454,14237,4095,8336,9832
ERROR: Packet too long È
200,0,0,918254,117954,89399,152809,146140,220596,51144,50052
ERROR: Packet too long È
200,0,0,169988,57383,5040,10798,13667,12337,8687,7899
ERROR: Packet too long È
200,0,0,1244662,109441,4778,30543,52095,50944,23437,39293
ERROR: Packet too long È
200,0,0,792393,115482,47447,5744,77713,31475,36334,69104
ERROR: Packet too long È
200,0,0,20226,22836,21231,6074,5384,4495,6126,3600
ERROR: Packet too long È
200,0,0,531344,59902,4568,27074,21787,14560,20961,14337
ERROR: Packet too long È
200,0,0,1505045,579057,47577,99538,211596,83485,108819,129118
ERROR: Packet too long È
200,0,0,751598,95369,26499,38057,32107,30406,45178,41180
ERROR: Packet too long È
200,0,0,997915,600373,61875,39369,35512,49885,50524,56801
ERROR: Packet too long È
200,0,0,449981,94694,37031,35326,21240,20218,14545,12107
ERROR: Packet too long È
200,0,0,1415855,279258,106904,19452,44931,48285,89191,42626
ERROR: Packet too long È
200,0,0,170624,74568,41634,12148,22044,15393,23723,28123
ERROR: Packet too long È
200,0,0,913514,116186,12327,66661,96051,68787,66891,59191
ERROR: Packet too long È
200,0,0,654742,434694,169866,32635,13440,26749,33416,43799
ERROR: Packet too long È
200,0,0,1505114,291379,55910,59018,53702,51811,98110,68364
ERROR: Packet too long È
200,0,0,980421,196528,287136,250757,195376,27637,99069,48104
ERROR: Packet too long È
200,0,0,882503,139087,18328,17356,8049,17281,28349,18177
ERROR: Packet too long È
200,0,0,629492,120397,84020,65703,40111,32888,25401,25680
ERROR: Packet too long È
200,0,0,146282,218041,54752,36371,65283,69563,23075,21762
ERROR: Packet too long È
200,0,0,1478507,1770494,717646,315822,375568,366452,315936,213497
ERROR: Packet too long È
200,0,0,1121371,246899,627730,114860,117372,84374,79720,42636
ERROR: Packet too long È
200,0,0,1961182,102273,13178,105429,58132,90129,29569,24517
ERROR: Packet too long È
200,0,0,694897,640632,553289,363667,348911,208403,165281,136828
ERROR: Packet too long È
200,0,0,660638,124904,9113,21883,13478,20571,5965,11626
ERROR: Packet too long È
200,0,0,255520,123055,12461,49418,23093,24470,21145,10783
ERROR: Packet too long È
200,0,0,742572,454979,261129,261690,234355,88873,119677,47543
ERROR: Packet too long È
200,0,0,397850,215468,103227,62616,122942,93858,43019,29660
ERROR: Packet too long È
200,0,0,2311557,1036739,299221,100365,51621,39362,122782,123055
ERROR: Packet too long È
200,0,0,1177433,40664,53516,68014,132720,68176,90413,68444
ERROR: Packet too long È
200,0,0,778240,284911,94110,6576,6227,20972,31561,29017
ERROR: Packet too long È
200,0,0,310285,112913,9835,13937,5602,13567,25412,20941
ERROR: Packet too long È
200,0,0,966051,170129,16504,63590,36855,17937,15799,21905
ERROR: Packet too long È
200,0,0,828443,1375922,85048,260190,289860,287136,236902,197347
ERROR: Packet too long È
200,0,0,988037,116491,4975,6387,16505,12344,9890,7647
ERROR: Packet too long È
200,0,0,483969,160169,55266,53324,53173,64290,35519,24117
ERROR: Packet too long È
200,0,0,329233,204808,43205,30343,41700,38434,26687,34161
ERROR: Packet too long È
200,0,0,771008,332341,64285,147405,78225,37155,46319,32479
ERROR: Packet too long È
200,0,0,390378,507924,317200,237976,216386,187438,62458,127468
ERROR: Packet too long È
200,0,0,1585793,191909,104645,339747,250743,35943,43131,40659
ERROR: Packet too long È
200,0,0,609417,1580480,209610,222398,913725,1076322,214288,212967
ERROR: Packet too long È
200,0,0,364592,362579,90257,162067,205210,105869,66978,77954

200,0,0,818957,3558,4594,2519,2151,3002,12387,8780

200,0,0,650909,293605,79515,70938,13761,11306,55747,37853

200,0,0,676903,4716,6115,5098,6154,4615,13809,10152

200,0,0,1911839,66553,28272,11520,17509,22047,23744,22819

80,0,0,126833,12016,42807,26787,11079,17117,34723,41450

80,0,0,175434,54126,18502,7592,37230,45960,16954,41722

80,0,0,1819411,1360949,60462,496180,431236,205129,167328,167910

80,0,0,911908,1022470,650441,123991,797608,327235,334792,147741

200,0,0,113525,185306,15730,109400,129734,103307,45345,99295

200,0,0,498270,350631,274338,294247,119688,200308,144402,237401

200,0,0,1417664,208299,53195,179282,264125,215136,194492,297340

200,0,0,101687,41549,9757,49586,40808,36221,29803,24726

200,0,0,558869,184524,77048,118133,138501,134379,177738,168179

200,0,0,1739159,122941,106679,66040,78332,358630,230632,95355

200,0,0,28443,28959,5467,6225,7935,155209,53684,30243

51,0,0,2142693,143901,382715,335270,157238,469366,206044,139894

51,0,0,930010,497658,184631,177025,165235,140477,174688,144427

51,0,0,720676,291891,15646,27088,143267,59733,79606,87169

26,0,0,553090,42300,22874,56328,39632,63661,41338,11979
ERROR: Packet too long 
26,0,0,1294839,736111,103527,114382,41668,63104,48653,26828
ERROR: Packet too long 3
51,0,0,289091,202546,60446,33589,25146,54930,46644,36732
ERROR: Packet too long 
26,0,0,2251460,199640,23231,62813,60738,47788,32468,36001
ERROR: Packet too long 
26,0,0,553613,184373,26859,161430,93184,164991,90743,42056
ERROR: Packet too long 
26,0,0,806827,229419,43382,87287,52435,173017,80436,96684
ERROR: Packet too long 
26,0,0,334650,694766,27399,118433,71470,93897,79462,47801

25,0,0,4,2,1,1,0,2,0,1

0,0,0,391300,66904,11992,6437,24886,29814,15574,1595

26,0,0,660680,43818,90211,70911,34142,30392,6808,6383

26,0,0,1690189,858926,239383,180949,365966,178061,85226,141148

26,0,0,1069276,79893,19980,79660,33076,58806,32040,27362

26,0,0,2264266,1130131,41160,136831,55571,65926,41526,32850

26,0,0,1561540,470801,227800,377176,197248,230909,141383,98635

26,0,0,115490,13509,8588,30820,32772,14369,20980,14921

26,0,0,467477,32131,28447,135820,11333,41443,44050,22123

26,0,0,677237,1030406,122012,128038,75332,56727,49057,53407

26,0,0,1391063,185395,40526,58979,40263,81418,42131,18271

26,0,0,1211677,158017,11194,58564,17787,16062,13086,3918

26,0,0,689293,66711,1714,15638,6390,15146,10212,2007

51,0,0,1110481,42640,21282,44765,28236,25025,14191,4057

26,0,0,224405,76827,32480,58662,62119,31488,23915,8835

26,0,0,441455,67939,9427,27760,8338,12230,2416,4028

26,0,0,1150885,125522,5921,58806,36815,19175,3924,1521

26,0,0,889317,119468,72649,189173,86863,34997,37295,18806

51,0,0,1489971,412334,47664,65287,107842,73605,70722,53375

26,0,0,390758,106662,19003,13299,35000,23796,19540,25211

26,0,0,1702796,482120,133661,60112,44008,65167,100354,46112

26,0,0,1492997,446840,8641,456801,190931,204982,50155,34899

26,0,0,1946564,1119388,41074,58012,49726,218784,79528,49693

0,0,0,1866583,263356,42242,55431,12735,58454,42241,6006

26,0,0,842096,116507,20902,120944,77125,55316,29251,25490

26,0,0,1233784,97238,30444,141378,24174,37993,21034,34560

51,0,0,1009008,932133,79434,634110,339546,519169,317787,165907

51,0,0,727904,193337,45109,15234,27622,12236,3755,587

26,0,0,1181394,50112,29271,7163,31549,12075,12395,10347

26,0,0,273381,20001,4970,12603,7744,5049,4852,829

26,0,0,1546196,66763,36548,28371,22442,11282,6398,9591

26,0,0,448939,101129,2694,16215,30940,22855,7570,21124

26,0,0,1299151,111387,33367,96277,99685,58472,52366,23362

26,0,0,816218,40540,6877,14093,33670,12373,5937,4153

80,0,0,630216,88118,63802,47580,89571,79257,49303,106542

80,0,0,1542208,818026,446381,250702,254755,927507,567291,202828

80,0,0,672830,238649,244887,112928,264747,221658,136601,70534

55,0,0,82715,71192,12443,10904,33046,26670,21173,6950

80,0,0,1825964,371681,558362,98482,357829,230378,188952,87705

200,0,0,0,0,0,0,0,0,0,0

200,0,0,69,3,1,3,0,0,1,0

200,0,0,44803,2174,2612,2406,756,3279,283,560

200,0,0,952543,59664,18718,11962,14947,7148,10339,25633

200,0,0,1295366,217359,59216,65679,9279,12749,26821,20408

200,0,0,926732,179366,62754,31004,20351,18531,21988,32917

200,0,0,1474906,112158,55132,9969,6002,16940,37446,37960

200,0,0,180131,36880,31415,13686,4122,5830,9487,9473

200,0,0,794178,52084,7784,2731,9648,4884,5420,5853

200,0,0,258642,140024,16809,9853,19487,4709,10388,19962

200,0,0,1764158,582093,122350,87462,181628,57624,119562,115863

200,0,0,964748,218427,5945,54339,13794,23320,16057,13958

200,0,0,1106301,146075,43533,17138,10006,6876,21450,26861

200,0,0,1384713,362382,44511,10179,58236,7774,21525,20032

200,0,0,1155146,463134,75156,22275,127414,21085,41051,37174

200,0,0,610741,58271,46290,23386,55188,28644,36876,27281

200,0,0,1424968,198978,7365,60680,25936,28288,26644,28504

200,0,0,1685347,599261,62569,271096,109847,146546,189708,51602

200,0,0,72535,20053,22868,29235,12987,14677,25654,9218

200,0,0,396057,116674,11150,64646,65019,58988,7586,6427

200,0,0,1826713,1108030,306413,170620,276346,325913,418122,112570

200,0,0,550026,100738,212795,251080,46824,22313,35928,43770

200,0,0,1120159,1021727,35237,241992,96166,270529,402510,61199

200,0,0,1064946,320650,19287,51139,57650,211573,174422,131065

200,0,0,962260,984102,705672,95154,245944,661136,963625,298047

200,0,0,364560,167155,46429,50765,66437,187833,297849,53923

51,0,0,91124,33555,25272,23162,6508,23641,19767,23399

51,0,0,1906297,514825,59467,181983,93086,226607,90769,137698

51,0,0,1094069,132220,112812,195739,112306,95531,116513,54798

51,0,0,3115314,745315,552943,434307,366824,422053,226239,114598

51,0,0,732601,359985,310420,222853,178173,102365,127068,49725

26,0,0,865775,91633,55465,108563,31297,74953,66109,62289

51,0,0,1033056,717393,182439,47789,137301,385184,189769,155716

26,0,0,411383,29883,36276,9432,30742,60603,15853,38970

26,0,0,1196699,31334,75950,71478,75251,78893,47151,30978

26,0,0,1600648,97531,98398,38764,82864,58532,59301,42535

26,0,0,118989,44209,13389,13414,5662,6730,1617,1699

26,0,0,1178348,196527,19910,97281,40664,54427,39684,26877

51,0,0,1605859,1082880,844445,347933,48337,113615,293006,115194

26,0,0,1529408,439185,116329,271994,113338,32581,165071,120187

26,0,0,626528,243099,42460,131501,21301,42389,7235,9104

26,0,0,678605,42870,53002,42304,21822,50364,47213,24186

26,0,0,1098165,796102,85123,406677,100016,125682,38105,81796

26,0,0,627835,438866,91930,136446,49596,85161,51758,26621

26,0,0,499012,124896,170036,80135,52928,115738,41189,25543

26,0,0,725769,258533,81516,14471,18335,47812,19519,15598

51,0,0,518699,589636,423511,218456,68150,128563,137254,103693

51,0,0,1180636,206212,5897,63154,37334,56514,19659,17554

26,0,0,596023,149873,161449,94801,25509,40654,32105,40968

51,0,0,53237,8105,4678,12891,2696,10604,8158,3601

51,0,0,958233,37870,40991,26361,17027,24419,11670,6693

26,0,0,783681,207188,110125,137026,196143,37849,49233,32622

51,0,0,874979,117325,92640,44524,45097,45807,13654,8389

26,0,0,1225123,377646,281662,131534,74540,97056,42179,23287

26,0,0,654770,63123,37109,32554,37437,31194,28484,43910

26,0,0,66519,26228,5792,999,7852,8497,7587,3487

26,0,0,1608360,308347,103267,112412,115951,123407,57861,20228

26,0,0,900665,32498,79058,43339,16690,20336,14709,6470

26,0,0,1555911,475342,49876,349128,181114,144042,36416,27940

26,0,0,154663,367171,16502,293545,120513,66118,63126,51138

26,0,0,1110326,20381,3980,51705,44828,10423,5450,1391

26,0,0,705645,32706,12115,27447,12392,37216,5996,4519

26,0,0,1255575,119289,53594,71506,48033,58566,48315,22749

26,0,0,710969,277998,34228,75105,28715,29102,25324,18406

51,0,0,2355431,316839,119495,240463,124965,107842,17246,15494

51,0,0,326527,35447,21022,53264,12165,17452,16046,17914

26,0,0,2017508,215947,147635,197296,49397,74473,29780,15905

26,0,0,1020510,26037,897,38567,7700,11016,8534,7349

26,0,0,412462,66840,2096,23285,8294,22147,5031,3757

26,0,0,1074604,203458,131537,274589,102081,182035,186296,102385

26,0,0,2231176,133882,38946,157975,122838,171292,124015,65874

26,0,0,895924,186459,17362,29180,19157,18392,25583,3634

26,0,0,3093695,89587,129167,70058,7438,92715,55247,6270

26,0,0,1065453,194655,40895,102962,45246,20211,30126,10250

26,0,0,2065427,184893,39328,87297,37984,42436,18791,9702

26,0,0,732627,84225,8589,34861,2646,20751,5082,1899

26,0,0,382363,9896,9046,43152,5728,12427,3056,1486

26,0,0,733729,91756,37461,68535,55276,37928,35624,6613

26,0,0,758726,62384,17009,43710,27243,18682,18930,13219

26,0,0,569267,107711,71856,114691,50509,53799,31552,9732

26,0,0,81307,192393,15090,17367,4815,24352,4659,1852

26,0,0,192815,26401,6332,26778,6401,24195,14472,1336

26,0,0,116586,205471,1691,23715,4624,12985,7509,1388

26,0,0,1825779,477703,243650,295480,158529,202732,98879,106592

26,0,0,911252,46049,16538,40449,4515,22570,3020,1733

26,0,0,142524,35904,5353,22388,1538,23253,3082,1921

26,0,0,859059,112872,66212,120860,59524,30436,10231,14822

26,0,0,2273382,670586,8408,650788,240332,582027,340676,109093

51,0,0,163553,12987,15540,8194,6218,8694,8805,2724

26,0,0,1781697,327068,79769,68263,102069,59638,27549,8625

26,0,0,786188,36564,15971,35453,19426,10158,8435,3099

26,0,0,1403265,93998,45699,49473,29248,32880,21294,4778

26,0,0,767627,358306,22122,53889,10413,62557,16736,7993

26,0,0,2178635,151334,181546,130509,38020,39515,11374,7432

26,0,0,2002462,654402,108041,89299,61063,68917,67027,22869

0,0,0,307136,206967,69226,88483,54923,72341,12701,11917

0,0,0,613664,152545,86694,53951,85031,52989,19352,11985

26,0,0,1376536,107293,38191,136703,44858,54517,31175,10795

51,0,0,1324098,676576,214073,150470,191421,146116,22451,15840

26,0,0,451985,46906,6338,7818,25417,17031,8359,6331

51,0,0,1585849,1186719,206383,525536,54487,241200,211886,71194

26,0,0,830676,12905,8560,12541,9151,5642,3721,1578

26,0,0,1353811,448969,497975,193559,149817,157483,69887,31768

26,0,0,546230,519535,97633,130810,46976,46193,29147,14008

26,0,0,1424159,57716,82226,52249,15446,11367,7269,2401

26,0,0,604941,54133,12603,34942,33088,16838,5410,5378

26,0,0,135359,46245,19231,21987,27936,14182,6720,3168

0,0,0,601204,187830,18538,101307,23395,34795,12938,8064

26,0,0,294412,12301,7360,33877,9935,35971,2819,1515

26,0,0,2088689,289356,68483,38960,101756,61952,4611,7261

26,0,0,663586,50682,17302,75325,15758,41008,4112,8521

26,0,0,679866,83982,17604,28144,12208,10655,10869,1973

26,0,0,1691184,318426,61169,89575,271269,106456,24202,12678

26,0,0,1123749,376638,162791,42107,56170,98919,33776,24736

26,0,0,1386291,185995,4165,102524,45318,78414,24226,15573

0,35,51,2679630,315343,310128,435676,106702,140661,125279,26863

26,35,51,645699,1026762,195111,144100,316747,176982,108740,22815

26,35,51,1409742,233682,7624,58197,86138,55719,23322,5413

26,35,51,182011,32401,5529,16575,6676,9482,10635,1123

26,35,51,1243044,13846,1332,17674,17956,24582,3799,3335

26,35,51,494819,18156,15721,12221,21704,10406,7065,1813

26,35,51,1645099,258400,50487,142107,48221,23768,23384,7674

26,35,51,2467000,393606,93304,73652,72915,172065,113665,86467

26,35,51,80122,8303,4500,4265,1390,5703,609,192

26,35,51,838849,317732,65586,90283,162133,65377,14683,15344

0,34,34,1023806,217893,38631,42574,8570,44362,18126,5891

26,34,34,550624,26758,4098,23892,7940,7337,1760,1252

26,34,34,590373,187524,33623,75110,42638,17917,16642,16397

26,34,34,1626878,183179,23106,79101,61082,40251,37270,10667

26,34,34,536235,375830,130970,88462,65869,58525,27091,18069

26,34,34,107573,8400,657,4289,1279,5155,1719,2467

26,34,34,927557,88213,18515,77968,94310,90747,35877,9827

26,34,34,1259796,77784,15147,4954,13326,20006,10312,5256

26,34,34,996076,15051,32921,40528,4631,7146,2525,2006

26,34,34,1550535,884159,136625,168676,221213,307367,168729,54991

26,34,34,197909,73107,5025,19653,2302,16418,2396,1063

26,34,34,321444,625383,60174,33596,66978,80199,18640,16053

26,34,34,759167,290519,95547,52661,38182,59699,63706,22836

26,34,34,359825,17490,3724,19764,5343,5569,10641,1072

0,56,27,108186,23505,6719,24194,6068,32301,1900,2170

26,56,27,1854813,317905,239440,347747,32763,84320,10104,16632

26,56,27,472013,659510,86005,38566,38644,31661,38702,15384

26,56,27,1154552,93533,24506,41274,23559,33417,7055,7881

26,56,27,743303,71049,6953,6264,22268,16276,4853,2315

0,69,10,651248,207236,44738,23163,29110,106672,9444,12214

0,56,1,534841,328435,8055,146489,7313,21378,11965,10102

0,75,10,266814,46283,3513,53497,13231,41503,23002,5113

0,35,10,204135,331671,7853,169400,38069,25347,23630,5444

51,35,10,2432711,53238,25867,40095,79521,27729,35542,2987

26,35,10,727622,38628,11532,17508,11915,7655,9747,1923

26,35,10,1120343,58387,16279,40079,5017,14405,4339,1206

51,35,10,1614401,286981,309153,141523,549749,112013,242569,114313

26,35,10,1034221,403128,216027,209308,136528,343516,243465,87137

51,35,10,805694,163442,144262,33298,94185,156622,65299,66324

51,35,10,214793,472768,48726,131945,84296,94871,11344,12199

26,35,10,2241652,963061,289126,556077,537218,347045,281726,75855

26,35,10,328882,404302,139116,56239,59680,53989,42745,35961

26,35,10,502627,131399,63058,46397,50463,32456,45110,8814

26,35,10,1628846,350215,44770,105742,75844,74369,58137,10169

26,35,10,1073661,190124,90157,83336,58785,95133,51400,23163

26,35,10,194732,49206,21367,42125,31850,22762,7899,2994

26,35,10,777903,25272,25655,16804,5801,10581,6060,2693

0,3,20,560625,309307,29494,98331,33981,20247,18230,3884

26,3,20,1259914,158775,38538,51741,11319,8014,21957,5374
ERROR: Packet too long 
26,3,20,160001,34220,5832,30918,1819,27393,1105,947
ERROR: Packet too long 
0,40,20,1889355,186342,49155,141603,41683,179946,112524,15552
ERROR: Packet too long 
0,13,23,770995,142648,15026,103484,30935,18846,19129,8515
ERROR: Packet too long 
26,13,23,95138,69524,2420,16957,6139,17313,4189,1965
ERROR: Packet too long 
0,29,30,1350513,578380,337541,168574,53911,155628,76016,21035
ERROR: Packet too long 
26,29,30,642384,50105,4323,13426,27598,8723,4854,1959
ERROR: Packet too long 
0,54,54,1152711,53625,71150,70244,22202,37243,22018,10490
ERROR: Packet too long 66
26,54,54,367086,48567,11426,10241,12685,9749,4603,1672
ERROR: Packet too long 66
26,54,54,855819,112010,77197,46463,30355,51423,70636,6372
ERROR: Packet too long 
0,30,47,972408,1769607,88589,591385,147610,250201,87594,39504
ERROR: Packet too long /
26,30,47,1911741,1345605,287417,409370,387545,270830,110690,40018
ERROR: Packet too long /
26,30,47,2768242,160778,36818,103203,80705,98754,24456,13097
ERROR: Packet too long 3/
51,30,47,597793,51942,50598,17812,30627,26205,7196,2503
ERROR: Packet too long /
26,30,47,1358281,1054116,129723,286415,115258,84975,64462,29044
ERROR: Packet too long /
26,30,47,1305719,156263,114799,65094,170006,248928,74463,59129
ERROR: Packet too long /
26,30,47,412020,187436,70775,72378,37225,35557,14372,13691
ERROR: Packet too long 
0,24,40,226218,272304,27516,108012,23895,21473,10947,7766
ERROR: Packet too long (
26,24,40,400355,203437,44145,199767,163151,158806,33815,13802
ERROR: Packet too long (
26,24,40,1633040,148739,40119,77852,7866,24238,26034,10166
ERROR: Packet too long (
26,24,40,933005,290747,43122,45007,66919,32647,17551,11191
ERROR: Packet too long 
0,24,44,1181828,119916,45698,96119,13537,36765,20864,8413
ERROR: Packet too long 3,
51,24,44,1071696,39060,1645,14287,23728,11517,8253,2783
ERROR: Packet too long ,
25,24,44,634261,247024,260877,229428,175990,331509,182992,136154
ERROR: Packet too long ,
26,24,44,2012342,170997,7954,22932,19387,20252,13603,3293
ERROR: Packet too long ,
26,24,44,357873,19691,1680,13757,16210,5862,4546,2507
ERROR: Packet too long ,
26,24,44,680039,129172,9924,36932,12557,11919,6241,3688
ERROR: Packet too long 3,
51,24,44,218463,80945,51920,25879,20966,33350,23906,11604
ERROR: Packet too long ,
26,24,44,285909,127573,17208,18779,4509,13535,7391,5468
ERROR: Packet too long ,
26,24,44,1450096,59762,10949,140491,50544,59822,17995,8144
ERROR: Packet too long 
0,3,23,1069544,475507,49701,153956,5580,35104,27249,14112
ERROR: Packet too long 
0,13,21,48391,66806,8771,13938,6191,16610,8307,5766
ERROR: Packet too long 
26,13,21,1663056,21479,15153,15150,13388,30267,2663,2625
ERROR: Packet too long 
26,13,21,1858392,248649,66613,104575,10034,118045,10637,16241
ERROR: Packet too long 
26,13,21,479203,58225,32258,17738,7316,14887,4883,1703
ERROR: Packet too long 
26,13,21,934511,64644,993,16993,7437,8294,5427,1802
ERROR: Packet too long 
0,29,8,33202,81328,8914,14570,9026,13362,5223,1655
ERROR: Packet too long 
0,16,10,28944,47879,1698,51707,3251,6298,5370,1578
ERROR: Packet too long 
0,24,3,748645,169147,13660,42946,14251,19961,38233,8811
ERROR: Packet too long 
26,24,3,1426532,290380,64146,91025,58162,32024,14495,7753
ERROR: Packet too long 
0,35,20,1790001,81275,23554,81319,5961,70446,3477,4148
ERROR: Packet too long #
26,35,20,755412,206804,81853,29298,47066,66827,33952,7857
ERROR: Packet too long #
26,35,20,739840,25940,9794,6414,9384,11330,3430,1484
ERROR: Packet too long #
26,35,20,856284,14445,2139,3448,12695,7233,2841,1398
ERROR: Packet too long #
26,35,20,803552,43342,3634,1429,6275,10249,4811,2057
ERROR: Packet too long #
26,35,20,1350787,174052,30750,43915,39787,32145,13967,3755
ERROR: Packet too long #
26,35,20,153047,57140,32618,20285,23048,16040,7390,6534
ERROR: Packet too long 
0,20,17,988923,1983001,25173,241968,43526,119737,58891,20237
ERROR: Packet too long 
26,20,17,272568,12867,24733,92077,10710,10371,20392,3944
ERROR: Packet too long 
26,20,17,1918714,67925,47154,184732,99087,25090,15509,13711
ERROR: Packet too long 
26,20,17,149260,4373,387,2100,1416,3465,663,538
ERROR: Packet too long 
26,20,17,1051989,36676,2751,18166,7528,3853,6740,2407
ERROR: Packet too long 
0,21,1,3018536,1730451,312233,165092,181783,170924,146625,41259
ERROR: Packet too long 
26,21,1,984225,73426,2174,17457,5639,9216,1250,1652
ERROR: Packet too long 
26,21,1,1506932,366180,25892,124192,11270,54021,12238,7517
ERROR: Packet too long 3
51,21,1,550963,10079,5412,10111,7467,4569,5756,1060
ERROR: Packet too long 
0,21,30,978279,69237,79482,46317,7150,14464,12286,2129
ERROR: Packet too long 
0,10,27,525951,91169,19894,59314,70040,32689,13990,10990
ERROR: Packet too long 

26,10,27,1102753,21691,11521,28896,7934,15345,2259,3046
ERROR: Packet too long 
0,27,57,282198,17099,9209,27232,13387,8809,4408,825
ERROR: Packet too long 
0,38,80,1128787,241753,172301,194622,90891,82319,68198,53675
ERROR: Packet too long &P
26,38,80,1021652,85423,38265,98304,12510,26263,11676,5705
ERROR: Packet too long &P
26,38,80,312405,63334,22308,16958,6373,6108,5810,1417
ERROR: Packet too long &P
26,38,80,1526080,76554,18990,52392,22203,25588,32490,10658
ERROR: Packet too long &P
26,38,80,936065,41634,11761,14383,7423,8676,4388,1461
ERROR: Packet too long 
0,69,61,821902,84197,33014,45440,8146,96461,11360,8358
ERROR: Packet too long 
0,88,43,32557,75486,985,11131,6840,51539,3514,1513
ERROR: Packet too long 3X+
51,88,43,539820,67702,14410,29478,8217,8329,9528,1950
ERROR: Packet too long X+
26,88,43,837335,184121,47123,125861,128442,61087,27645,16863
ERROR: Packet too long X+
26,88,43,165226,193493,15780,9966,52676,6702,5426,1329
ERROR: Packet too long X+
26,88,43,199456,34479,7642,7135,10144,10636,3305,3011
ERROR: Packet too long X+
26,88,43,1684495,163629,33458,20504,4649,12975,16218,3853
ERROR: Packet too long X+
